season,match_id,team_a,team_b,team_a_score,team_b_score,winner,date,venue,strength_a,strength_b
9,PKL_S9_M062,Bengal Warriors,Telugu Titans,31,38,Telugu Titans,2023-03-03,Hyderabad,0.7449615803396412,0.5905751747509752
9,PKL_S9_M063,Gujarat Giants,U Mumba,28,44,U Mumba,2023-03-04,Hyderabad,0.6892734097305054,0.7882511399054669
9,PKL_S9_M064,Jaipur Pink Panthers,Haryana Steelers,36,34,Jaipur Pink Panthers,2023-03-05,Haryana,0.7072035541085315,0.718018192898019
9,PKL_S9_M065,Telugu Titans,Patna Pirates,36,43,Patna Pirates,2023-03-06,Ahmedabad,0.5905751747509752,0.7923717314169992
9,PKL_S9_M066,Bengal Warriors,U Mumba,27,38,U Mumba,2023-03-07,Delhi,0.7449615803396412,0.7882511399054669
9,PKL_S9_M067,Tamil Thalaivas,UP Yoddhas,37,35,UP Yoddhas,2023-03-08,Pune,0.6732668629074967,0.6432591376302633
9,PKL_S9_M068,Patna Pirates,Bengal Warriors,39,31,Patna Pirates,2023-03-09,Haryana,0.7923717314169992,0.7449615803396412
9,PKL_S9_M069,U Mumba,Patna Pirates,31,36,Patna Pirates,2023-03-10,Chennai,0.7882511399054669,0.7923717314169992
9,PKL_S9_M070,Patna Pirates,U Mumba,34,38,U Mumba,2023-03-11,Lucknow,0.7923717314169992,0.7882511399054669
9,PKL_S9_M071,Jaipur Pink Panthers,U Mumba,33,39,U Mumba,2023-03-12,Delhi,0.7072035541085315,0.7882511399054669
9,PKL_S9_M072,Telugu Titans,Puneri Paltan,36,42,Puneri Paltan,2023-03-13,Jaipur,0.5905751747509752,0.7478652270968317
9,PKL_S9_M073,Jaipur Pink Panthers,Telugu Titans,33,29,Jaipur Pink Panthers,2023-03-14,Jaipur,0.7072035541085315,0.5905751747509752
9,PKL_S9_M074,Telugu Titans,Puneri Paltan,32,26,Telugu Titans,2023-03-15,Delhi,0.5905751747509752,0.7478652270968317
9,PKL_S9_M075,Tamil Thalaivas,UP Yoddhas,32,28,Tamil Thalaivas,2023-03-16,Ahmedabad,0.6732668629074967,0.6432591376302633
9,PKL_S9_M076,Gujarat Giants,UP Yoddhas,34,28,Gujarat Giants,2023-03-17,Bengaluru,0.6892734097305054,0.6432591376302633
9,PKL_S9_M077,Gujarat Giants,UP Yoddhas,36,35,UP Yoddhas,2023-03-18,Kolkata,0.6892734097305054,0.6432591376302633
9,PKL_S9_M078,Telugu Titans,Patna Pirates,36,38,Patna Pirates,2023-03-19,Bengaluru,0.5905751747509752,0.7923717314169992
9,PKL_S9_M079,Dabang Delhi KC,Puneri Paltan,31,39,Puneri Paltan,2023-03-20,Jaipur,0.7740099356270408,0.7478652270968317
9,PKL_S9_M080,Tamil Thalaivas,UP Yoddhas,41,34,Tamil Thalaivas,2023-03-21,Lucknow,0.6732668629074967,0.6432591376302633
9,PKL_S9_M081,Bengal Warriors,Gujarat Giants,37,26,Bengal Warriors,2023-03-22,Haryana,0.7449615803396412,0.6892734097305054
9,PKL_S9_M082,Puneri Paltan,Telugu Titans,36,29,Puneri Paltan,2023-03-23,Mumbai,0.7478652270968317,0.5905751747509752
9,PKL_S9_M083,Bengal Warriors,Puneri Paltan,33,26,Bengal Warriors,2023-03-24,Lucknow,0.7449615803396412,0.7478652270968317
9,PKL_S9_M084,Telugu Titans,Dabang Delhi KC,31,39,Dabang Delhi KC,2023-03-25,Ahmedabad,0.5905751747509752,0.7740099356270408
9,PKL_S9_M085,Bengal Warriors,Telugu Titans,29,42,Telugu Titans,2023-03-26,Haryana,0.7449615803396412,0.5905751747509752
9,PKL_S9_M086,Haryana Steelers,U Mumba,25,41,U Mumba,2023-03-27,Pune,0.718018192898019,0.7882511399054669
9,PKL_S9_M087,Tamil Thalaivas,Haryana Steelers,34,33,Haryana Steelers,2023-03-28,Patna,0.6732668629074967,0.718018192898019
9,PKL_S9_M088,Bengaluru Bulls,Puneri Paltan,29,44,Puneri Paltan,2023-03-29,Mumbai,0.6453439863185388,0.7478652270968317
9,PKL_S9_M089,Patna Pirates,Telugu Titans,32,36,Patna Pirates,2023-03-30,Delhi,0.7923717314169992,0.5905751747509752
9,PKL_S9_M090,UP Yoddhas,Gujarat Giants,34,35,UP Yoddhas,2023-03-31,Patna,0.6432591376302633,0.6892734097305054
9,PKL_S9_M091,Bengaluru Bulls,UP Yoddhas,31,42,UP Yoddhas,2023-04-01,Chennai,0.6453439863185388,0.6432591376302633
9,PKL_S9_M092,Dabang Delhi KC,Bengaluru Bulls,32,26,Dabang Delhi KC,2023-04-02,Ahmedabad,0.7740099356270408,0.6453439863185388
9,PKL_S9_M093,Jaipur Pink Panthers,Haryana Steelers,40,27,Jaipur Pink Panthers,2023-04-03,Kolkata,0.7072035541085315,0.718018192898019
9,PKL_S9_M094,Tamil Thalaivas,Bengaluru Bulls,39,26,Tamil Thalaivas,2023-04-04,Pune,0.6732668629074967,0.6453439863185388
9,PKL_S9_M095,Jaipur Pink Panthers,Bengaluru Bulls,38,27,Jaipur Pink Panthers,2023-04-05,Kolkata,0.7072035541085315,0.6453439863185388
9,PKL_S9_M096,Telugu Titans,Gujarat Giants,33,25,Telugu Titans,2023-04-06,Bengaluru,0.5905751747509752,0.6892734097305054
9,PKL_S9_M097,Haryana Steelers,UP Yoddhas,28,38,UP Yoddhas,2023-04-07,Chennai,0.718018192898019,0.6432591376302633
9,PKL_S9_M098,Bengaluru Bulls,Patna Pirates,37,29,Bengaluru Bulls,2023-04-08,Chennai,0.6453439863185388,0.7923717314169992
9,PKL_S9_M099,Gujarat Giants,Tamil Thalaivas,33,30,Gujarat Giants,2023-04-09,Jaipur,0.6892734097305054,0.6732668629074967
9,PKL_S9_M100,Telugu Titans,UP Yoddhas,26,34,UP Yoddhas,2023-04-10,Lucknow,0.5905751747509752,0.6432591376302633
9,PKL_S9_M101,Puneri Paltan,Jaipur Pink Panthers,32,32,Jaipur Pink Panthers,2023-04-11,Lucknow,0.7478652270968317,0.7072035541085315
9,PKL_S9_M102,UP Yoddhas,Bengal Warriors,33,30,UP Yoddhas,2023-04-12,Mumbai,0.6432591376302633,0.7449615803396412
9,PKL_S9_M103,Bengaluru Bulls,Haryana Steelers,33,37,Haryana Steelers,2023-04-13,Hyderabad,0.6453439863185388,0.718018192898019
9,PKL_S9_M104,Jaipur Pink Panthers,Haryana Steelers,38,31,Jaipur Pink Panthers,2023-04-14,Haryana,0.7072035541085315,0.718018192898019
9,PKL_S9_M105,Dabang Delhi KC,Telugu Titans,37,38,Telugu Titans,2023-04-15,Kolkata,0.7740099356270408,0.5905751747509752
9,PKL_S9_M106,U Mumba,Dabang Delhi KC,28,39,Dabang Delhi KC,2023-04-16,Delhi,0.7882511399054669,0.7740099356270408
9,PKL_S9_M107,U Mumba,Bengal Warriors,44,33,U Mumba,2023-04-17,Delhi,0.7882511399054669,0.7449615803396412
9,PKL_S9_M108,Haryana Steelers,Gujarat Giants,37,33,Gujarat Giants,2023-04-18,Jaipur,0.718018192898019,0.6892734097305054
9,PKL_S9_M109,Jaipur Pink Panthers,U Mumba,39,36,Jaipur Pink Panthers,2023-04-19,Kolkata,0.7072035541085315,0.7882511399054669
9,PKL_S9_M110,Bengaluru Bulls,Bengal Warriors,44,35,Bengaluru Bulls,2023-04-20,Bengaluru,0.6453439863185388,0.7449615803396412
9,PKL_S9_M111,Gujarat Giants,U Mumba,44,32,Gujarat Giants,2023-04-21,Ahmedabad,0.6892734097305054,0.7882511399054669
9,PKL_S9_M112,Bengal Warriors,Haryana Steelers,25,37,Haryana Steelers,2023-04-22,Bengaluru,0.7449615803396412,0.718018192898019
9,PKL_S9_M113,UP Yoddhas,Bengal Warriors,35,37,UP Yoddhas,2023-04-23,Kolkata,0.6432591376302633,0.7449615803396412
9,PKL_S9_M114,Jaipur Pink Panthers,U Mumba,37,32,Jaipur Pink Panthers,2023-04-24,Chennai,0.7072035541085315,0.7882511399054669
9,PKL_S9_M115,UP Yoddhas,Haryana Steelers,38,36,UP Yoddhas,2023-04-25,Chennai,0.6432591376302633,0.718018192898019
9,PKL_S9_M116,UP Yoddhas,Bengal Warriors,34,41,Bengal Warriors,2023-04-26,Lucknow,0.6432591376302633,0.7449615803396412
9,PKL_S9_M117,Haryana Steelers,Telugu Titans,35,37,Telugu Titans,2023-04-27,Patna,0.718018192898019,0.5905751747509752
9,PKL_S9_M118,Patna Pirates,U Mumba,36,29,Patna Pirates,2023-04-28,Pune,0.7923717314169992,0.7882511399054669
9,PKL_S9_M119,Tamil Thalaivas,Gujarat Giants,38,32,Tamil Thalaivas,2023-04-29,Mumbai,0.6732668629074967,0.6892734097305054
9,PKL_S9_M120,Puneri Paltan,Gujarat Giants,31,34,Gujarat Giants,2023-04-30,Hyderabad,0.7478652270968317,0.6892734097305054
9,PKL_S9_M121,Dabang Delhi KC,Tamil Thalaivas,35,33,Tamil Thalaivas,2023-05-01,Kolkata,0.7740099356270408,0.6732668629074967
9,PKL_S9_M122,UP Yoddhas,Tamil Thalaivas,38,28,UP Yoddhas,2023-05-02,Ahmedabad,0.6432591376302633,0.6732668629074967
9,PKL_S9_M123,Telugu Titans,Jaipur Pink Panthers,26,39,Jaipur Pink Panthers,2023-05-03,Jaipur,0.5905751747509752,0.7072035541085315
9,PKL_S9_M124,Jaipur Pink Panthers,Bengal Warriors,40,34,Jaipur Pink Panthers,2023-05-04,Delhi,0.7072035541085315,0.7449615803396412
9,PKL_S9_M125,UP Yoddhas,Puneri Paltan,32,36,UP Yoddhas,2023-05-05,Mumbai,0.6432591376302633,0.7478652270968317
9,PKL_S9_M126,Tamil Thalaivas,Gujarat Giants,31,44,Gujarat Giants,2023-05-06,Lucknow,0.6732668629074967,0.6892734097305054
9,PKL_S9_M127,Bengaluru Bulls,Jaipur Pink Panthers,33,28,Bengaluru Bulls,2023-05-07,Delhi,0.6453439863185388,0.7072035541085315
9,PKL_S9_M128,Bengal Warriors,Patna Pirates,43,26,Bengal Warriors,2023-05-08,Haryana,0.7449615803396412,0.7923717314169992
9,PKL_S9_M129,Telugu Titans,Bengaluru Bulls,44,35,Telugu Titans,2023-05-09,Bengaluru,0.5905751747509752,0.6453439863185388
9,PKL_S9_M130,Telugu Titans,UP Yoddhas,34,40,UP Yoddhas,2023-05-10,Bengaluru,0.5905751747509752,0.6432591376302633
9,PKL_S9_M131,Patna Pirates,U Mumba,40,34,Patna Pirates,2023-05-11,Pune,0.7923717314169992,0.7882511399054669
9,PKL_S9_M132,Bengaluru Bulls,Dabang Delhi KC,26,42,Dabang Delhi KC,2023-05-12,Hyderabad,0.6453439863185388,0.7740099356270408
10,PKL_S10_M001,Bengaluru Bulls,Gujarat Giants,31,37,Gujarat Giants,2023-01-01,Hyderabad,0.6506199044820564,0.7235530874371131
10,PKL_S10_M002,Haryana Steelers,Bengal Warriors,33,33,Haryana Steelers,2023-01-02,Patna,0.7142263295038134,0.7803247491163694
10,PKL_S10_M003,Puneri Paltan,Dabang Delhi KC,34,32,Puneri Paltan,2023-01-03,Mumbai,0.7197691747261206,0.8822403303005282
10,PKL_S10_M004,Patna Pirates,UP Yoddhas,38,28,Patna Pirates,2023-01-04,Mumbai,0.8432141308840884,0.756181220607264
10,PKL_S10_M005,Patna Pirates,UP Yoddhas,36,26,Patna Pirates,2023-01-05,Pune,0.8432141308840884,0.756181220607264
10,PKL_S10_M006,Puneri Paltan,Jaipur Pink Panthers,31,36,Jaipur Pink Panthers,2023-01-06,Pune,0.7197691747261206,0.7578600927548539
10,PKL_S10_M007,Puneri Paltan,Gujarat Giants,44,26,Puneri Paltan,2023-01-07,Patna,0.7197691747261206,0.7235530874371131
10,PKL_S10_M008,U Mumba,Gujarat Giants,29,39,Gujarat Giants,2023-01-08,Chennai,0.7615775005456652,0.7235530874371131
10,PKL_S10_M009,Gujarat Giants,U Mumba,32,35,U Mumba,2023-01-09,Bengaluru,0.7235530874371131,0.7615775005456652
10,PKL_S10_M010,Patna Pirates,Tamil Thalaivas,33,44,Tamil Thalaivas,2023-01-10,Lucknow,0.8432141308840884,0.7415854288487923
10,PKL_S10_M011,Puneri Paltan,Gujarat Giants,30,36,Gujarat Giants,2023-01-11,Chennai,0.7197691747261206,0.7235530874371131
10,PKL_S10_M012,Bengal Warriors,Jaipur Pink Panthers,34,36,Jaipur Pink Panthers,2023-01-12,Patna,0.7803247491163694,0.7578600927548539
10,PKL_S10_M013,Patna Pirates,Puneri Paltan,35,44,Puneri Paltan,2023-01-13,Kolkata,0.8432141308840884,0.7197691747261206
10,PKL_S10_M014,Haryana Steelers,Telugu Titans,35,28,Haryana Steelers,2023-01-14,Kolkata,0.7142263295038134,0.6640322461092611
10,PKL_S10_M015,Tamil Thalaivas,Bengaluru Bulls,39,32,Tamil Thalaivas,2023-01-15,Patna,0.7415854288487923,0.6506199044820564
10,PKL_S10_M016,Puneri Paltan,Bengal Warriors,30,41,Bengal Warriors,2023-01-16,Ahmedabad,0.7197691747261206,0.7803247491163694
10,PKL_S10_M017,Tamil Thalaivas,UP Yoddhas,34,32,Tamil Thalaivas,2023-01-17,Ahmedabad,0.7415854288487923,0.756181220607264
10,PKL_S10_M018,Tamil Thalaivas,Telugu Titans,40,33,Tamil Thalaivas,2023-01-18,Jaipur,0.7415854288487923,0.6640322461092611
10,PKL_S10_M019,Bengaluru Bulls,Gujarat Giants,44,32,Bengaluru Bulls,2023-01-19,Jaipur,0.6506199044820564,0.7235530874371131
10,PKL_S10_M020,Bengaluru Bulls,UP Yoddhas,33,27,Bengaluru Bulls,2023-01-20,Lucknow,0.6506199044820564,0.756181220607264
10,PKL_S10_M021,Bengaluru Bulls,Bengal Warriors,36,26,Bengaluru Bulls,2023-01-21,Jaipur,0.6506199044820564,0.7803247491163694
10,PKL_S10_M022,Patna Pirates,Dabang Delhi KC,44,27,Patna Pirates,2023-01-22,Bengaluru,0.8432141308840884,0.8822403303005282
10,PKL_S10_M023,Dabang Delhi KC,Gujarat Giants,36,41,Gujarat Giants,2023-01-23,Haryana,0.8822403303005282,0.7235530874371131
10,PKL_S10_M024,Telugu Titans,U Mumba,35,41,U Mumba,2023-01-24,Kolkata,0.6640322461092611,0.7615775005456652
10,PKL_S10_M025,Haryana Steelers,Bengaluru Bulls,37,31,Haryana Steelers,2023-01-25,Haryana,0.7142263295038134,0.6506199044820564
10,PKL_S10_M026,Bengaluru Bulls,Bengal Warriors,37,40,Bengal Warriors,2023-01-26,Lucknow,0.6506199044820564,0.7803247491163694
10,PKL_S10_M027,Tamil Thalaivas,Patna Pirates,39,35,Tamil Thalaivas,2023-01-27,Haryana,0.7415854288487923,0.8432141308840884
10,PKL_S10_M028,Gujarat Giants,Haryana Steelers,29,42,Haryana Steelers,2023-01-28,Jaipur,0.7235530874371131,0.7142263295038134
10,PKL_S10_M029,U Mumba,Dabang Delhi KC,32,38,Dabang Delhi KC,2023-01-29,Lucknow,0.7615775005456652,0.8822403303005282
10,PKL_S10_M030,Bengal Warriors,UP Yoddhas,28,41,UP Yoddhas,2023-01-30,Chennai,0.7803247491163694,0.756181220607264
10,PKL_S10_M031,Bengaluru Bulls,Tamil Thalaivas,34,36,Bengaluru Bulls,2023-01-31,Haryana,0.6506199044820564,0.7415854288487923
10,PKL_S10_M032,Puneri Paltan,Haryana Steelers,42,37,Puneri Paltan,2023-02-01,Hyderabad,0.7197691747261206,0.7142263295038134
10,PKL_S10_M033,Jaipur Pink Panthers,Patna Pirates,36,29,Jaipur Pink Panthers,2023-02-02,Chennai,0.7578600927548539,0.8432141308840884
10,PKL_S10_M034,Gujarat Giants,Telugu Titans,25,44,Telugu Titans,2023-02-03,Hyderabad,0.7235530874371131,0.6640322461092611
10,PKL_S10_M035,Bengaluru Bulls,Gujarat Giants,30,38,Gujarat Giants,2023-02-04,Bengaluru,0.6506199044820564,0.7235530874371131
10,PKL_S10_M036,Jaipur Pink Panthers,Patna Pirates,36,27,Jaipur Pink Panthers,2023-02-05,Chennai,0.7578600927548539,0.8432141308840884
10,PKL_S10_M037,Puneri Paltan,Gujarat Giants,43,33,Puneri Paltan,2023-02-06,Delhi,0.7197691747261206,0.7235530874371131
10,PKL_S10_M038,Haryana Steelers,Telugu Titans,36,35,Telugu Titans,2023-02-07,Hyderabad,0.7142263295038134,0.6640322461092611
10,PKL_S10_M039,Puneri Paltan,Telugu Titans,27,39,Telugu Titans,2023-02-08,Ahmedabad,0.7197691747261206,0.6640322461092611
10,PKL_S10_M040,U Mumba,Dabang Delhi KC,43,25,U Mumba,2023-02-09,Patna,0.7615775005456652,0.8822403303005282
10,PKL_S10_M041,Jaipur Pink Panthers,Bengal Warriors,37,36,Bengal Warriors,2023-02-10,Hyderabad,0.7578600927548539,0.7803247491163694
10,PKL_S10_M042,Bengal Warriors,Gujarat Giants,42,33,Bengal Warriors,2023-02-11,Pune,0.7803247491163694,0.7235530874371131
10,PKL_S10_M043,UP Yoddhas,Tamil Thalaivas,40,36,UP Yoddhas,2023-02-12,Chennai,0.756181220607264,0.7415854288487923
10,PKL_S10_M044,Puneri Paltan,Jaipur Pink Panthers,43,30,Puneri Paltan,2023-02-13,Lucknow,0.7197691747261206,0.7578600927548539
10,PKL_S10_M045,Tamil Thalaivas,Telugu Titans,41,32,Tamil Thalaivas,2023-02-14,Bengaluru,0.7415854288487923,0.6640322461092611
10,PKL_S10_M046,Tamil Thalaivas,U Mumba,33,41,U Mumba,2023-02-15,Ahmedabad,0.7415854288487923,0.7615775005456652
10,PKL_S10_M047,Haryana Steelers,Patna Pirates,29,33,Patna Pirates,2023-02-16,Hyderabad,0.7142263295038134,0.8432141308840884
10,PKL_S10_M048,Bengal Warriors,Tamil Thalaivas,26,42,Tamil Thalaivas,2023-02-17,Pune,0.7803247491163694,0.7415854288487923
10,PKL_S10_M049,Telugu Titans,U Mumba,37,36,Telugu Titans,2023-02-18,Haryana,0.6640322461092611,0.7615775005456652
10,PKL_S10_M050,Puneri Paltan,Patna Pirates,36,36,Puneri Paltan,2023-02-19,Chennai,0.7197691747261206,0.8432141308840884
10,PKL_S10_M051,Tamil Thalaivas,Dabang Delhi KC,33,31,Tamil Thalaivas,2023-02-20,Bengaluru,0.7415854288487923,0.8822403303005282
10,PKL_S10_M052,Jaipur Pink Panthers,Bengaluru Bulls,36,33,Jaipur Pink Panthers,2023-02-21,Hyderabad,0.7578600927548539,0.6506199044820564
10,PKL_S10_M053,Haryana Steelers,Dabang Delhi KC,33,33,Haryana Steelers,2023-02-22,Hyderabad,0.7142263295038134,0.8822403303005282
10,PKL_S10_M054,Telugu Titans,Bengal Warriors,28,35,Bengal Warriors,2023-02-23,Kolkata,0.6640322461092611,0.7803247491163694
10,PKL_S10_M055,Patna Pirates,Puneri Paltan,27,42,Puneri Paltan,2023-02-24,Lucknow,0.8432141308840884,0.7197691747261206
10,PKL_S10_M056,Tamil Thalaivas,Bengaluru Bulls,34,31,Tamil Thalaivas,2023-02-25,Bengaluru,0.7415854288487923,0.6506199044820564
10,PKL_S10_M057,Patna Pirates,Dabang Delhi KC,41,26,Patna Pirates,2023-02-26,Patna,0.8432141308840884,0.8822403303005282
10,PKL_S10_M058,Bengal Warriors,Gujarat Giants,28,33,Gujarat Giants,2023-02-27,Kolkata,0.7803247491163694,0.7235530874371131
10,PKL_S10_M059,Bengal Warriors,Dabang Delhi KC,34,36,Dabang Delhi KC,2023-02-28,Ahmedabad,0.7803247491163694,0.8822403303005282
10,PKL_S10_M060,Patna Pirates,Telugu Titans,36,33,Patna Pirates,2023-03-01,Pune,0.8432141308840884,0.6640322461092611
10,PKL_S10_M061,Bengaluru Bulls,Telugu Titans,36,39,Telugu Titans,2023-03-02,Hyderabad,0.6506199044820564,0.6640322461092611
10,PKL_S10_M062,UP Yoddhas,U Mumba,34,32,UP Yoddhas,2023-03-03,Mumbai,0.756181220607264,0.7615775005456652
10,PKL_S10_M063,Bengaluru Bulls,Patna Pirates,30,37,Patna Pirates,2023-03-04,Mumbai,0.6506199044820564,0.8432141308840884
10,PKL_S10_M064,Tamil Thalaivas,Gujarat Giants,35,30,Tamil Thalaivas,2023-03-05,Chennai,0.7415854288487923,0.7235530874371131
10,PKL_S10_M065,Bengal Warriors,Jaipur Pink Panthers,44,34,Bengal Warriors,2023-03-06,Delhi,0.7803247491163694,0.7578600927548539
10,PKL_S10_M066,Haryana Steelers,Bengaluru Bulls,34,34,Bengaluru Bulls,2023-03-07,Pune,0.7142263295038134,0.6506199044820564
10,PKL_S10_M067,Haryana Steelers,Tamil Thalaivas,26,33,Tamil Thalaivas,2023-03-08,Lucknow,0.7142263295038134,0.7415854288487923
10,PKL_S10_M068,Bengal Warriors,Bengaluru Bulls,25,37,Bengaluru Bulls,2023-03-09,Jaipur,0.7803247491163694,0.6506199044820564
10,PKL_S10_M069,UP Yoddhas,Haryana Steelers,32,30,UP Yoddhas,2023-03-10,Chennai,0.756181220607264,0.7142263295038134
10,PKL_S10_M070,Haryana Steelers,U Mumba,34,32,U Mumba,2023-03-11,Jaipur,0.7142263295038134,0.7615775005456652
10,PKL_S10_M071,Puneri Paltan,Patna Pirates,33,44,Patna Pirates,2023-03-12,Kolkata,0.7197691747261206,0.8432141308840884
10,PKL_S10_M072,Patna Pirates,UP Yoddhas,32,41,UP Yoddhas,2023-03-13,Hyderabad,0.8432141308840884,0.756181220607264
10,PKL_S10_M073,Telugu Titans,Bengal Warriors,25,40,Bengal Warriors,2023-03-14,Haryana,0.6640322461092611,0.7803247491163694
10,PKL_S10_M074,Puneri Paltan,UP Yoddhas,31,34,UP Yoddhas,2023-03-15,Delhi,0.7197691747261206,0.756181220607264
10,PKL_S10_M075,Gujarat Giants,Dabang Delhi KC,28,40,Dabang Delhi KC,2023-03-16,Mumbai,0.7235530874371131,0.8822403303005282
10,PKL_S10_M076,Gujarat Giants,UP Yoddhas,34,25,Gujarat Giants,2023-03-17,Ahmedabad,0.7235530874371131,0.756181220607264
10,PKL_S10_M077,Patna Pirates,Dabang Delhi KC,33,32,Patna Pirates,2023-03-18,Ahmedabad,0.8432141308840884,0.8822403303005282
10,PKL_S10_M078,Telugu Titans,UP Yoddhas,36,35,Telugu Titans,2023-03-19,Delhi,0.6640322461092611,0.756181220607264
10,PKL_S10_M079,Dabang Delhi KC,Gujarat Giants,43,31,Dabang Delhi KC,2023-03-20,Hyderabad,0.8822403303005282,0.7235530874371131
10,PKL_S10_M080,Haryana Steelers,Dabang Delhi KC,27,34,Dabang Delhi KC,2023-03-21,Chennai,0.7142263295038134,0.8822403303005282
10,PKL_S10_M081,Telugu Titans,Tamil Thalaivas,37,44,Tamil Thalaivas,2023-03-22,Mumbai,0.6640322461092611,0.7415854288487923
10,PKL_S10_M082,U Mumba,UP Yoddhas,32,34,UP Yoddhas,2023-03-23,Jaipur,0.7615775005456652,0.756181220607264
10,PKL_S10_M083,Telugu Titans,Haryana Steelers,39,34,Telugu Titans,2023-03-24,Delhi,0.6640322461092611,0.7142263295038134
10,PKL_S10_M084,Jaipur Pink Panthers,Bengal Warriors,26,44,Bengal Warriors,2023-03-25,Chennai,0.7578600927548539,0.7803247491163694
10,PKL_S10_M085,Telugu Titans,U Mumba,38,33,Telugu Titans,2023-03-26,Kolkata,0.6640322461092611,0.7615775005456652
10,PKL_S10_M086,Puneri Paltan,Telugu Titans,40,27,Puneri Paltan,2023-03-27,Hyderabad,0.7197691747261206,0.6640322461092611
10,PKL_S10_M087,Gujarat Giants,Dabang Delhi KC,37,40,Dabang Delhi KC,2023-03-28,Lucknow,0.7235530874371131,0.8822403303005282
10,PKL_S10_M088,Jaipur Pink Panthers,Puneri Paltan,26,32,Puneri Paltan,2023-03-29,Kolkata,0.7578600927548539,0.7197691747261206
10,PKL_S10_M089,Gujarat Giants,Dabang Delhi KC,26,42,Dabang Delhi KC,2023-03-30,Jaipur,0.7235530874371131,0.8822403303005282
10,PKL_S10_M090,Patna Pirates,U Mumba,31,44,U Mumba,2023-03-31,Jaipur,0.8432141308840884,0.7615775005456652
10,PKL_S10_M091,Bengaluru Bulls,Tamil Thalaivas,29,32,Tamil Thalaivas,2023-04-01,Hyderabad,0.6506199044820564,0.7415854288487923
10,PKL_S10_M092,Haryana Steelers,Telugu Titans,31,38,Telugu Titans,2023-04-02,Bengaluru,0.7142263295038134,0.6640322461092611
10,PKL_S10_M093,Jaipur Pink Panthers,Haryana Steelers,38,25,Jaipur Pink Panthers,2023-04-03,Haryana,0.7578600927548539,0.7142263295038134
10,PKL_S10_M094,Haryana Steelers,UP Yoddhas,32,29,Haryana Steelers,2023-04-04,Chennai,0.7142263295038134,0.756181220607264
10,PKL_S10_M095,Jaipur Pink Panthers,UP Yoddhas,36,36,UP Yoddhas,2023-04-05,Bengaluru,0.7578600927548539,0.756181220607264
10,PKL_S10_M096,U Mumba,Patna Pirates,32,40,Patna Pirates,2023-04-06,Ahmedabad,0.7615775005456652,0.8432141308840884
10,PKL_S10_M097,Telugu Titans,UP Yoddhas,33,34,Telugu Titans,2023-04-07,Ahmedabad,0.6640322461092611,0.756181220607264
10,PKL_S10_M098,Patna Pirates,Jaipur Pink Panthers,38,36,Patna Pirates,2023-04-08,Lucknow,0.8432141308840884,0.7578600927548539
10,PKL_S10_M099,Dabang Delhi KC,Haryana Steelers,36,32,Dabang Delhi KC,2023-04-09,Bengaluru,0.8822403303005282,0.7142263295038134
10,PKL_S10_M100,Tamil Thalaivas,Telugu Titans,39,25,Tamil Thalaivas,2023-04-10,Ahmedabad,0.7415854288487923,0.6640322461092611
10,PKL_S10_M101,Patna Pirates,UP Yoddhas,36,34,UP Yoddhas,2023-04-11,Kolkata,0.8432141308840884,0.756181220607264
10,PKL_S10_M102,Puneri Paltan,Jaipur Pink Panthers,43,30,Puneri Paltan,2023-04-12,Chennai,0.7197691747261206,0.7578600927548539
10,PKL_S10_M103,Tamil Thalaivas,Dabang Delhi KC,35,43,Dabang Delhi KC,2023-04-13,Mumbai,0.7415854288487923,0.8822403303005282
10,PKL_S10_M104,Gujarat Giants,Dabang Delhi KC,26,39,Dabang Delhi KC,2023-04-14,Ahmedabad,0.7235530874371131,0.8822403303005282
10,PKL_S10_M105,Haryana Steelers,Puneri Paltan,35,27,Haryana Steelers,2023-04-15,Chennai,0.7142263295038134,0.7197691747261206
10,PKL_S10_M106,Telugu Titans,Puneri Paltan,36,30,Telugu Titans,2023-04-16,Delhi,0.6640322461092611,0.7197691747261206
10,PKL_S10_M107,Haryana Steelers,Puneri Paltan,29,38,Puneri Paltan,2023-04-17,Lucknow,0.7142263295038134,0.7197691747261206
10,PKL_S10_M108,Telugu Titans,Dabang Delhi KC,31,36,Dabang Delhi KC,2023-04-18,Hyderabad,0.6640322461092611,0.8822403303005282
10,PKL_S10_M109,Gujarat Giants,Dabang Delhi KC,31,39,Dabang Delhi KC,2023-04-19,Pune,0.7235530874371131,0.8822403303005282
10,PKL_S10_M110,Patna Pirates,Bengal Warriors,32,34,Bengal Warriors,2023-04-20,Patna,0.8432141308840884,0.7803247491163694
10,PKL_S10_M111,Patna Pirates,U Mumba,35,26,Patna Pirates,2023-04-21,Mumbai,0.8432141308840884,0.7615775005456652
10,PKL_S10_M112,Haryana Steelers,Patna Pirates,37,30,Haryana Steelers,2023-04-22,Delhi,0.7142263295038134,0.8432141308840884
10,PKL_S10_M113,Dabang Delhi KC,Gujarat Giants,36,27,Dabang Delhi KC,2023-04-23,Delhi,0.8822403303005282,0.7235530874371131
10,PKL_S10_M114,Tamil Thalaivas,Dabang Delhi KC,32,29,Tamil Thalaivas,2023-04-24,Delhi,0.7415854288487923,0.8822403303005282
10,PKL_S10_M115,Gujarat Giants,Dabang Delhi KC,34,39,Dabang Delhi KC,2023-04-25,Pune,0.7235530874371131,0.8822403303005282
